X_id,id,g_pnt_2,geo_shp,fenomen,taxonom,r_p_v_e,intnsdd,descrpc,fuente,cvegeo,alcaldi,entidad,area_m2,perim_m,perd_rt,intens_n,intns_nm,int2
3437,2123,"19.5053127548,-99.0952811139","{""type"": ""Polygon"", ""coordinates"": [[[-99.0963076912853, 19.506786606863418], [-99.09609240966739, 19.50711630696969], [-99.09615199944436, 19.50726103520682], [-99.09599537504717, 19.507336150371625], [-99.0953001917043, 19.50744043856447], [-99.0950109",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500012697,Gustavo A. Madero,Ciudad de Mxico,154335.730527,1809.41754604,5 aos,% de area inundable,100,5
4396,2178,"19.4531671271,-99.0835689827","{""type"": ""Polygon"", ""coordinates"": [[[-99.08221513715105, 19.451995693177974], [-99.0827791432921, 19.45220044282896], [-99.08321176478042, 19.452348694498394], [-99.08365537206632, 19.452500707288067], [-99.08409001567642, 19.45264964758479], [-99.08446",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500012339,Gustavo A. Madero,Ciudad de Mxico,51620.1780133,992.822498077,5 aos,% de area inundable,100,5
3438,2139,"19.4767009419,-99.1375388828","{""type"": ""Polygon"", ""coordinates"": [[[-99.13871650844641, 19.477547700546047], [-99.13848200479774, 19.47754875625309], [-99.13823189904902, 19.47762939549596], [-99.1379119051004, 19.47774903130638], [-99.13769571626662, 19.47949716316987], [-99.1374873",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500011398,Gustavo A. Madero,Ciudad de Mxico,210690.109573,2832.90964035,5 aos,% de area inundable,100,5
3439,2158,"19.385980501,-99.0626803413","{""type"": ""Polygon"", ""coordinates"": [[[-99.06166904148206, 19.384539528731295], [-99.0619948235903, 19.384596056577188], [-99.06231583845724, 19.38465277753205], [-99.0633137183622, 19.384827495293628], [-99.06342255409967, 19.384364178552932], [-99.06514",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900600011003,Iztacalco,Ciudad de Mxico,191175.270182,2245.64328254,5 aos,% de area inundable,100,5
3440,2171,"19.4158694987,-99.0684849766","{""type"": ""Polygon"", ""coordinates"": [[[-99.06678406440835, 19.41172564937444], [-99.0668349174451, 19.41126280173038], [-99.0668371818184, 19.411247781238707], [-99.06690024325968, 19.410679800514654], [-99.06896636358161, 19.41096815837861], [-99.0690093",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090060001001A,Iztacalco,Ciudad de Mxico,379365.847282,4103.25496907,5 aos,% de area inundable,100,5
3441,2175,"19.4841230837,-99.1036792799","{""type"": ""Polygon"", ""coordinates"": [[[-99.1062221742105, 19.482437928982094], [-99.10534374749862, 19.483593818541486], [-99.1046163719324, 19.484686649831602], [-99.10447771405713, 19.484859096132208], [-99.10350923464723, 19.48614778164208], [-99.10292",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500011468,Gustavo A. Madero,Ciudad de Mxico,144228.24984,1769.43372577,5 aos,% de area inundable,100,5
3442,2179,"19.4525503622,-99.0865377253","{""type"": ""Polygon"", ""coordinates"": [[[-99.08491833633273, 19.45428402501824], [-99.08500415015784, 19.45407633386147], [-99.08539226796988, 19.45308327399948], [-99.08493760245545, 19.452926146949807], [-99.08446101585825, 19.45277064173535], [-99.084090",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500012324,Gustavo A. Madero,Ciudad de Mxico,304297.703255,2517.4372104,5 aos,% de area inundable,100,5
4422,577,"19.1876742201,-98.9953476942","{""type"": ""Polygon"", ""coordinates"": [[[-98.99217975713118, 19.18951991697329], [-98.99209405502152, 19.18944395706535], [-98.99195381105463, 19.188880872318812], [-98.99195862563253, 19.188642320297113], [-98.99208122958775, 19.18848473770521], [-98.99238",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900900170399,Milpa Alta,Ciudad de Mxico,603140.916505,4022.05185297,5 aos,% de area inundable,0 a 25,1
3443,2182,"19.4282198413,-99.1306921095","{""type"": ""Polygon"", ""coordinates"": [[[-99.1311838628959, 19.425789383369306], [-99.13138603456233, 19.42577220959443], [-99.13302769056611, 19.425904438165176], [-99.13293979602742, 19.426505121236655], [-99.13280988280044, 19.427334028102795], [-99.1326",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901500010907,Cuauhtmoc,Ciudad de Mxico,215700.999641,1886.71116162,5 aos,% de area inundable,100,5
3444,1006,"19.2946636534,-99.1670730912","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.16454502972218, 19.294350762292613], [-99.16561036155534, 19.293815288660408], [-99.16547650794747, 19.293602074308403], [-99.16580848642053, 19.29278189734785], [-99.16582426895317, 19.292741840221883], [-",Hidrometeorolgicos,Inundaciones,Peligro,Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901200010394,Tlalpan,Ciudad de Mxico,241311.141573,2258.40117252,5 aos,% de area inundable,26 a 49,2
3445,1023,"19.1977738762,-99.122853263","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.12188649073595, 19.20525397990667], [-99.12168932047567, 19.205048741431632], [-99.1215862628528, 19.204941440695116], [-99.12147199754637, 19.204861994512132], [-99.12141559121358, 19.204811437449006], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901300010669,Xochimilco,Ciudad de Mxico,754238.499557,4755.16507448,5 aos,% de area inundable,0 a 25,1
3446,1029,"19.2569441391,-99.052578288","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.04232881601786, 19.26012137651831], [-99.04241634424912, 19.25947747440248], [-99.04243354807025, 19.25935090285732], [-99.04249502435117, 19.258826637438045], [-99.0425228248015, 19.258589706052415], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901300010279,Xochimilco,Ciudad de Mxico,718661.797435,7372.3249132,5 aos,% de area inundable,26 a 49,2
3447,1040,"19.3388766457,-99.0852945085","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.0803949243209, 19.343143674408854], [-99.08035268137016, 19.343140780789206], [-99.0801495540097, 19.344216403595098], [-99.07827221953248, 19.343842757118892], [-99.0780254236723, 19.343792857739263], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700011585,Iztapalapa,Ciudad de Mxico,977346.47609,7390.3985502,5 aos,% de area inundable,0 a 25,1
3448,1043,"19.3416705939,-99.0655153908","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.06418650425849, 19.342832282059927], [-99.06217562131052, 19.34229465372666], [-99.06229382121423, 19.342150021685914], [-99.06245304202344, 19.341953801236887], [-99.06272621540161, 19.34162878573663], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700012808,Iztapalapa,Ciudad de Mxico,199335.806363,2187.10741584,5 aos,% de area inundable,100,5
4801,1626,"19.357056468,-99.0007782874","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.00175824079994, 19.357822684121494], [-99.00091451644286, 19.358125001927007], [-99.00023351828965, 19.358397515811532], [-98.9992048071294, 19.358825237231013], [-98.99898264384657, 19.358604371362457], [-",Hidrometeorolgicos,Inundaciones,Peligro,Medio,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700011335,Iztapalapa,Ciudad de Mxico,92110.3375413,1269.5303639,5 aos,% de area inundable,50 a 72,3
3449,1060,"19.347168956,-99.0624575985","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.06081475135126, 19.348376925070617], [-99.06089138507882, 19.34780076498111], [-99.06105545184417, 19.345736546729828], [-99.06110240855968, 19.34549364910181], [-99.06116290617013, 19.345180704514455], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700011458,Iztapalapa,Ciudad de Mxico,116017.983292,1385.69877662,5 aos,% de area inundable,100,5
3450,1066,"19.3002138686,-99.1722009633","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.17365319788182, 19.297851927722178], [-99.17381191667906, 19.297879527690228], [-99.17368294584941, 19.298023296228862], [-99.17342066435887, 19.29807945144804], [-99.17341689432837, 19.29851195563159], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901200010159,Tlalpan,Ciudad de Mxico,139672.823132,1846.92473175,5 aos,% de area inundable,26 a 49,2
3451,1068,"19.2726073441,-99.1993723215","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.19876811298712, 19.26679556680714], [-99.19853486421162, 19.26716732514748], [-99.19882168446144, 19.26736564971689], [-99.19940475923562, 19.26776823218902], [-99.20032545573393, 19.268411082538087], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901200011547,Tlalpan,Ciudad de Mxico,1504795.36186,5924.01214456,5 aos,% de area inundable,0 a 25,1
3452,1110,"19.3522430854,-99.1051753094","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.10176362208867, 19.354485430481038], [-99.10179187176587, 19.354466650524028], [-99.10182577668017, 19.35445376559527], [-99.10196473573768, 19.354417982624113], [-99.10209524886565, 19.35437193277295], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700011208,Iztapalapa,Ciudad de Mxico,430970.006556,3425.82656348,5 aos,% de area inundable,100,5
3453,1134,"19.3582674799,-99.1351847637","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.13136096187148, 19.35837569688415], [-99.13142411201017, 19.358260130638133], [-99.13176297513421, 19.35771670407477], [-99.13191325309671, 19.357520015861954], [-99.1321270294554, 19.357301084729205], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700010905,Iztapalapa,Ciudad de Mxico,267865.633137,2751.37021291,5 aos,% de area inundable,100,5
3461,1243,"19.5186207877,-99.1583056013","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.15805873031756, 19.520703747240777], [-99.15760603858006, 19.52047726411663], [-99.15720605530406, 19.520276963496915], [-99.15706723306675, 19.520209816168844], [-99.15690500046163, 19.519808811573213], [-",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500010440,Gustavo A. Madero,Ciudad de Mxico,226630.743651,2278.29773458,5 aos,% de area inundable,100,5
3454,1143,"19.297191845,-99.1126351984","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.11422855056185, 19.296888445193233], [-99.11414288146375, 19.297426531960173], [-99.1141018039737, 19.297684537733936], [-99.11405216782542, 19.297996299809515], [-99.11395258646495, 19.29866429604037], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090120001216A,Tlalpan,Ciudad de Mxico,183352.480211,2149.89763089,5 aos,% de area inundable,100,5
3455,1155,"19.3677671292,-99.1993127964","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.19924035928469, 19.366738221162738], [-99.19938114340242, 19.366816797549102], [-99.19961867525092, 19.367023892652213], [-99.19988201158121, 19.36733838723438], [-99.2002806966064, 19.36786771462089], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000010775,lvaro Obregn,Ciudad de Mxico,34975.8840337,854.108370892,5 aos,% de area inundable,0 a 25,1
3456,1156,"19.1943249639,-99.1598032364","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.1487545764285, 19.197821013198784], [-99.14865756907716, 19.1977017248132], [-99.14893158348478, 19.1975674163518], [-99.1542966426964, 19.19498951382517], [-99.15472484591767, 19.194833203488397], [-99.156",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090120027180A,Tlalpan,Ciudad de Mxico,820057.458932,5741.38462592,5 aos,% de area inundable,0 a 25,1
